price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,has_waterfront,has_basement,has_renovation,eff_built
3300000.0,8,4,7710.0,11750.0,3,0,5,12,98112,47.6263,-122.314,4210.0,8325.0,0,1,0,116
186950.0,2,2,1390.0,1302.0,2,0,3,7,98003,47.3089,-122.33,1390.0,1302.0,0,0,0,34
520000.0,3,1,1430.0,53628.0,2,0,3,8,98024,47.5577,-121.891,2100.0,53628.0,0,0,0,35
358000.0,3,1,1250.0,7194.0,1,0,4,7,98034,47.7298,-122.23100000000001,1340.0,7242.0,0,0,0,51
210000.0,2,0,840.0,49658.0,1,0,2,6,98168,47.4727,-122.292,1240.0,11000.0,0,0,0,72
3650000.0,5,3,5020.0,8694.0,2,1,3,12,98004,47.6146,-122.213,4190.0,11275.0,0,1,0,13
543000.0,4,2,2060.0,8767.0,2,0,3,8,98052,47.7228,-122.103,1610.0,8062.0,0,0,0,37
330000.0,4,2,2000.0,10679.0,1,0,3,7,98148,47.4238,-122.329,1650.0,8875.0,0,1,0,60
529000.0,3,2,1530.0,3400.0,1,0,3,7,98112,47.6204,-122.296,1880.0,4212.0,0,1,1,6
295000.0,1,1,700.0,2500.0,1,0,4,7,98106,47.5662,-122.36399999999999,1340.0,5000.0,0,0,0,113
365000.0,3,1,950.0,8450.0,1,0,3,7,98033,47.6884,-122.186,1610.0,10080.0,0,0,0,58
473000.0,3,3,1380.0,1081.0,3,0,3,8,98107,47.6692,-122.39,1390.0,1140.0,0,0,0,15
403500.0,3,1,1830.0,8004.0,1,0,3,8,98125,47.7259,-122.29700000000001,1860.0,7971.0,0,1,0,60
544000.0,3,1,1790.0,8203.0,1,1,3,7,98116,47.5768,-122.40299999999999,1960.0,6047.0,0,0,0,110
621000.0,3,1,1340.0,4000.0,1,0,4,7,98105,47.6652,-122.288,1510.0,4000.0,0,0,0,93
672600.0,3,2,1520.0,5750.0,2,0,3,8,98116,47.5787,-122.38799999999999,1420.0,5650.0,0,1,1,14
689800.0,2,1,1370.0,3125.0,1,0,3,7,98199,47.6492,-122.391,1730.0,5966.0,0,1,0,70
613000.0,3,1,1470.0,4480.0,1,0,4,7,98105,47.6693,-122.291,2120.0,4480.0,0,1,0,102
808000.0,4,2,2500.0,8866.0,2,0,4,9,98007,47.6604,-122.146,2630.0,8847.0,0,0,0,33
301000.0,3,1,1060.0,9241.0,1,0,4,7,98133,47.7465,-122.339,1900.0,6484.0,0,0,0,64
340000.0,3,1,1210.0,9635.0,1,0,4,7,98019,47.7382,-121.98,1550.0,10707.0,0,0,0,33
206000.0,3,1,920.0,8400.0,1,0,3,7,98032,47.3771,-122.287,1260.0,8400.0,0,0,0,57
550000.0,3,1,1340.0,6000.0,1,0,4,7,98040,47.5866,-122.25,1590.0,9000.0,0,0,0,60
325000.0,2,1,960.0,4800.0,1,0,2,6,98116,47.5752,-122.411,1440.0,4800.0,0,0,0,108
475000.0,3,2,1630.0,7586.0,2,0,3,8,98029,47.5689,-122.023,2090.0,7330.0,0,0,0,34
432100.0,3,1,1840.0,7350.0,1,0,3,8,98034,47.7089,-122.23,1860.0,7000.0,0,1,0,44
359000.0,3,2,3085.0,7280.0,1,0,4,7,98056,47.4956,-122.181,1480.0,7900.0,0,1,0,61
490000.0,3,1,920.0,4800.0,1,0,4,6,98117,47.6937,-122.36200000000001,1370.0,4800.0,0,1,0,94
648360.0,4,1,2260.0,7005.0,1,1,4,7,98033,47.6895,-122.20700000000001,2330.0,9180.0,0,1,0,73
340000.0,3,1,1730.0,11986.0,1,3,5,6,98198,47.3595,-122.323,2490.0,9264.0,0,0,0,102
545000.0,3,2,1610.0,8069.0,1,0,5,7,98006,47.5754,-122.15,1510.0,8803.0,0,1,0,65
115000.0,2,0,550.0,7980.0,1,0,3,5,98146,47.511,-122.348,1330.0,7980.0,0,0,0,68
705640.0,3,2,2400.0,12350.0,1,0,4,8,98033,47.6533,-122.19200000000001,2615.0,12043.0,0,1,0,52
300000.0,3,2,1960.0,1585.0,2,0,3,7,98118,47.5414,-122.288,1760.0,1958.0,0,1,0,17
1650000.0,4,2,3190.0,14904.0,1,3,4,9,98004,47.6178,-122.214,2600.0,11195.0,0,1,1,28
1140000.0,4,3,3160.0,4200.0,2,4,3,8,98144,47.5963,-122.292,2180.0,5200.0,0,1,0,21
280000.0,3,1,1550.0,7410.0,1,0,5,7,98178,47.4951,-122.23700000000001,1250.0,7467.0,0,0,0,76
245000.0,4,1,1930.0,7650.0,1,0,4,8,98023,47.3078,-122.38600000000001,1860.0,8800.0,0,1,0,39
564000.0,4,1,1170.0,4590.0,1,0,4,7,98115,47.6804,-122.311,1430.0,4080.0,0,0,0,95
849000.0,3,1,2520.0,4534.0,1,0,5,9,98199,47.6381,-122.40100000000001,1870.0,5023.0,0,1,0,66
698000.0,3,1,1220.0,7447.0,1,0,4,7,98033,47.6886,-122.211,1340.0,7200.0,0,0,0,56
319000.0,3,1,960.0,8556.0,1,0,3,7,98034,47.7245,-122.22,1320.0,7528.0,0,0,0,49
1450000.0,3,3,4110.0,15720.0,1,1,3,10,98034,47.6996,-122.229,2500.0,15400.0,0,1,0,20
695000.0,4,3,3310.0,21050.0,2,0,5,9,98027,47.5197,-122.041,2260.0,23400.0,0,1,0,28
680000.0,4,2,2220.0,5310.0,1,0,5,7,98144,47.5801,-122.294,1540.0,4200.0,0,1,0,69
287500.0,4,2,2250.0,12000.0,2,0,3,8,98032,47.3715,-122.274,2140.0,11871.0,0,0,0,35
465000.0,3,3,1510.0,1850.0,2,2,3,8,98107,47.6683,-122.36200000000001,1540.0,1840.0,0,1,0,19
335000.0,3,1,1350.0,14212.0,1,0,4,6,98053,47.6606,-122.06,1520.0,14404.0,0,0,0,39
602000.0,4,1,2420.0,37800.0,1,0,4,8,98053,47.6688,-122.024,2780.0,35532.0,0,1,0,39
482000.0,3,2,2950.0,6545.0,2,0,3,8,98059,47.4828,-122.139,2400.0,6550.0,0,0,0,17
220000.0,5,1,1260.0,8382.0,1,0,3,7,98146,47.5058,-122.355,910.0,8382.0,0,0,0,102
206000.0,4,2,1700.0,6025.0,1,0,3,6,98002,47.3029,-122.221,1320.0,5956.0,0,0,0,42
1100000.0,4,3,3320.0,5760.0,2,0,3,9,98199,47.6474,-122.389,2400.0,6144.0,0,1,1,13
491150.0,3,2,1470.0,3971.0,2,0,3,7,98053,47.6816,-122.035,1650.0,3148.0,0,0,0,17
390000.0,4,2,2500.0,12848.0,1,1,3,8,98003,47.3364,-122.321,2370.0,12497.0,0,1,0,45
393000.0,4,2,2641.0,8091.0,2,0,3,7,98031,47.4043,-122.213,2641.0,8535.0,0,0,0,22
635000.0,4,2,2260.0,8457.0,2,0,3,9,98074,47.6251,-122.03,2410.0,7713.0,0,0,0,28
490000.0,2,1,1160.0,5000.0,1,0,4,8,98117,47.6865,-122.399,1750.0,5000.0,0,0,0,83
770000.0,4,3,3680.0,2242.0,2,0,3,9,98112,47.6192,-122.307,1350.0,1288.0,0,1,0,90
665000.0,2,2,1615.0,4590.0,1,0,5,8,98103,47.6886,-122.348,1470.0,4590.0,0,0,0,114
287000.0,3,1,1250.0,26862.0,1,0,3,7,98058,47.426,-122.154,1530.0,24463.0,0,0,0,55
410000.0,3,1,1230.0,7020.0,1,0,3,7,98116,47.5719,-122.39,1390.0,5850.0,0,1,0,96
562000.0,3,2,2510.0,5200.0,1,0,5,8,98106,47.5631,-122.366,990.0,5400.0,0,1,0,95
475000.0,2,2,1540.0,54450.0,2,0,3,7,98053,47.63800000000001,-121.95299999999999,2280.0,29918.0,0,0,0,37
387500.0,3,3,1860.0,2218.0,3,0,3,8,98125,47.7185,-122.31299999999999,1860.0,2218.0,0,0,0,19
580000.0,5,2,2700.0,10875.0,1,0,4,7,98007,47.6163,-122.13799999999999,2040.0,7464.0,0,1,0,58
930000.0,3,2,3290.0,6830.0,2,0,3,10,98052,47.6702,-122.14200000000001,3200.0,6227.0,0,0,0,20
625000.0,3,1,2700.0,18893.0,1,0,4,7,98010,47.3397,-122.04799999999999,2260.0,17494.0,0,1,1,37
325000.0,3,2,1570.0,5600.0,1,0,3,8,98058,47.4286,-122.185,2010.0,5600.0,0,0,0,21
235000.0,3,1,1950.0,8712.0,1,0,3,7,98055,47.4391,-122.189,1820.0,11520.0,0,0,0,60
450000.0,2,1,1380.0,4390.0,1,0,4,8,98115,47.6947,-122.323,1390.0,5234.0,0,1,0,89
745000.0,4,2,2410.0,5650.0,1,0,5,8,98116,47.5651,-122.391,1960.0,5650.0,0,1,0,111
223000.0,4,2,1200.0,8470.0,1,0,4,7,98023,47.3262,-122.338,1110.0,8400.0,0,0,0,59
630000.0,4,1,1770.0,12278.0,1,0,3,7,98115,47.7004,-122.295,1670.0,9336.0,0,1,0,83
413450.0,3,2,1540.0,1614.0,3,0,3,8,98103,47.6961,-122.34100000000001,1540.0,1418.0,0,1,0,12
720000.0,5,2,2860.0,5379.0,2,0,3,9,98052,47.7082,-122.104,2980.0,6018.0,0,0,0,15
339000.0,3,1,1740.0,21980.0,1,0,4,7,98042,47.3644,-122.132,1400.0,16100.0,0,0,0,47
1120000.0,4,3,2830.0,4000.0,1,0,3,7,98144,47.5842,-122.292,2340.0,4000.0,0,1,1,6
839000.0,5,4,4280.0,11307.0,2,0,3,10,98027,47.5503,-122.081,3080.0,11307.0,0,1,0,24
2950000.0,4,3,3890.0,25470.0,2,3,5,10,98105,47.6608,-122.26899999999999,4140.0,19281.0,1,1,0,97
568000.0,4,2,2340.0,50233.0,1,0,4,7,98075,47.5905,-122.022,2470.0,62290.0,0,1,0,54
269000.0,3,2,1410.0,10577.0,1,0,3,7,98030,47.3642,-122.18700000000001,1660.0,6757.0,0,0,0,26
382000.0,2,2,1350.0,2560.0,1,0,4,8,98052,47.6338,-122.10600000000001,1800.0,2560.0,0,0,0,46
574000.0,2,2,1100.0,1114.0,2,0,3,8,98122,47.6199,-122.304,1230.0,1800.0,0,1,0,11
405000.0,3,2,2070.0,4697.0,2,0,3,7,98065,47.5307,-121.875,2230.0,4437.0,0,0,0,18
572000.0,3,2,2360.0,9938.0,1,0,3,8,98027,47.5374,-122.053,2280.0,9626.0,0,1,0,33
675000.0,4,2,2760.0,12100.0,2,0,4,9,98074,47.6285,-122.05799999999999,2850.0,12410.0,0,0,0,44
165000.0,4,1,1220.0,7980.0,1,0,3,6,98178,47.4924,-122.23700000000001,1210.0,7920.0,0,0,0,76
260000.0,4,1,1220.0,7980.0,1,0,3,6,98178,47.4924,-122.23700000000001,1210.0,7920.0,0,0,0,76
196000.0,3,1,1220.0,6719.0,1,0,3,6,98198,47.4187,-122.329,1580.0,7200.0,0,0,0,67
515000.0,3,2,3020.0,12184.0,2,0,3,8,98019,47.744,-121.976,2980.0,10029.0,0,0,0,17
810000.0,4,3,3470.0,7396.0,2,3,3,8,98125,47.7146,-122.279,2360.0,10541.0,0,1,0,41
365650.0,4,2,2380.0,7700.0,2,0,4,8,98055,47.4391,-122.194,2100.0,7700.0,0,0,0,43
651000.0,3,3,2260.0,1834.0,2,0,3,8,98122,47.6111,-122.30799999999999,2260.0,1834.0,0,1,0,18
240000.0,2,1,720.0,6345.0,1,0,3,6,98106,47.5201,-122.35,720.0,6345.0,0,0,0,77
299000.0,3,2,1730.0,6007.0,1,0,3,8,98030,47.3573,-122.2,2000.0,6245.0,0,0,0,16
768000.0,3,2,2660.0,10928.0,2,0,3,9,98006,47.5442,-122.141,2800.0,10025.0,0,1,0,32
397380.0,2,1,1030.0,5072.0,1,0,3,6,98115,47.6962,-122.294,1220.0,6781.0,0,0,1,62
476000.0,4,3,2890.0,6885.0,1,0,3,7,98115,47.6763,-122.28200000000001,2180.0,6885.0,0,1,1,5
315000.0,3,1,890.0,5200.0,1,0,3,7,98118,47.559,-122.277,1420.0,6000.0,0,0,0,63
240000.0,3,2,1410.0,7290.0,1,0,3,7,98118,47.5396,-122.274,1550.0,7375.0,0,1,0,40
325000.0,2,1,810.0,4080.0,1,0,4,6,98126,47.5337,-122.37899999999999,1400.0,4080.0,0,0,0,79
160000.0,3,1,1370.0,8006.0,2,0,3,7,98001,47.258,-122.25200000000001,1530.0,8006.0,0,0,0,30
435000.0,3,2,2260.0,5100.0,2,0,3,8,98019,47.7341,-121.96799999999999,2260.0,5100.0,0,0,0,13
427500.0,3,1,1430.0,16200.0,1,0,4,7,98027,47.5223,-122.04299999999999,1690.0,13125.0,0,0,0,53
450000.0,5,2,2510.0,10240.0,1,0,4,8,98059,47.4732,-122.141,2170.0,10500.0,0,1,0,36
688000.0,3,1,1760.0,4880.0,1,3,3,8,98136,47.5334,-122.38799999999999,1840.0,4998.0,0,1,0,92
285000.0,4,1,1430.0,3600.0,1,0,3,6,98106,47.5343,-122.355,1170.0,4000.0,0,1,0,73
530000.0,3,3,1510.0,1125.0,3,0,3,8,98107,47.6711,-122.39,1390.0,1174.0,0,0,0,14
195000.0,4,1,1320.0,7694.0,1,0,3,7,98148,47.4297,-122.325,1620.0,8468.0,0,0,1,48
250200.0,3,1,1180.0,7384.0,1,0,5,7,98032,47.3838,-122.287,1150.0,7455.0,0,0,0,61
1100000.0,3,2,1560.0,8570.0,1,0,5,7,98004,47.6155,-122.21,2660.0,9621.0,0,1,0,43
732500.0,3,2,2470.0,10321.0,2,0,3,9,98052,47.6694,-122.141,2450.0,8440.0,0,0,0,32
194250.0,3,2,2190.0,8834.0,1,0,3,7,98001,47.2633,-122.244,1490.0,8766.0,0,1,0,33
526000.0,4,2,1610.0,8000.0,1,0,3,7,98008,47.6301,-122.118,1560.0,7896.0,0,1,0,54
520000.0,4,2,2700.0,9882.0,2,0,3,7,98155,47.7671,-122.291,2250.0,10797.0,0,0,1,31
526000.0,3,1,1530.0,6125.0,1,0,3,7,98116,47.5687,-122.397,1360.0,6125.0,0,1,0,62
1140000.0,5,4,7320.0,217800.0,2,0,3,11,98058,47.4473,-122.086,3270.0,34500.0,0,0,0,28
202000.0,2,1,920.0,7569.0,1,0,4,6,98168,47.4951,-122.302,1280.0,7627.0,0,0,0,70
645500.0,4,2,2990.0,8622.0,2,0,3,9,98065,47.5394,-121.875,2980.0,8622.0,0,0,0,20
570000.0,1,1,720.0,7540.0,1,4,4,6,98198,47.3509,-122.323,1120.0,9736.0,1,0,0,115
325000.0,3,2,1750.0,9000.0,1,0,4,5,98133,47.7489,-122.35,1830.0,8100.0,0,0,0,84
725000.0,2,1,2410.0,5930.0,2,0,3,9,98116,47.5657,-122.395,1540.0,5892.0,0,1,0,13
192000.0,3,1,1240.0,10361.0,1,0,3,6,98042,47.37,-122.15100000000001,1240.0,8834.0,0,0,0,33
560000.0,2,1,1010.0,9219.0,1,0,4,7,98033,47.6886,-122.20200000000001,1610.0,9219.0,0,0,0,60
283450.0,5,2,2770.0,6116.0,1,0,3,7,98168,47.4847,-122.291,1920.0,6486.0,0,1,0,41
863000.0,4,1,2800.0,5400.0,1,0,3,9,98115,47.6803,-122.31299999999999,1490.0,5400.0,0,1,1,14
815000.0,4,2,1400.0,4800.0,2,0,3,7,98122,47.6168,-122.29799999999999,1620.0,2595.0,0,0,0,34
245000.0,2,1,1020.0,7679.0,1,0,5,6,98056,47.4915,-122.18799999999999,1280.0,6497.0,0,0,0,78
1320000.0,4,3,2860.0,10292.0,1,0,4,8,98004,47.6286,-122.206,1840.0,10273.0,0,0,1,21
1160000.0,4,3,4270.0,12305.0,2,2,3,10,98006,47.5489,-122.118,4190.0,13137.0,0,0,0,26
480000.0,3,2,2270.0,4488.0,2,0,3,7,98065,47.5329,-121.87899999999999,2360.0,4427.0,0,0,0,21
600000.0,4,2,2560.0,5593.0,2,0,3,7,98053,47.6886,-122.037,2800.0,5890.0,0,0,0,19
329950.0,2,1,900.0,5220.0,1,0,4,6,98146,47.5105,-122.387,1480.0,6660.0,0,0,0,64
299500.0,4,2,2010.0,12085.0,2,0,3,8,98042,47.3406,-122.057,1910.0,12133.0,0,0,0,34
460000.0,3,2,1690.0,5131.0,1,0,3,7,98126,47.5234,-122.38,860.0,5137.0,0,0,1,22
515000.0,5,3,2310.0,5249.0,2,0,3,8,98118,47.5463,-122.272,1900.0,7296.0,0,1,0,20
405000.0,3,2,1520.0,1245.0,3,0,3,8,98103,47.6907,-122.34,1520.0,1470.0,0,0,0,16
483000.0,4,1,1220.0,3780.0,1,0,3,7,98107,47.6667,-122.36,1400.0,3185.0,0,0,0,93
377000.0,4,2,2170.0,11511.0,2,0,3,8,98031,47.3886,-122.18799999999999,1900.0,8961.0,0,0,0,28
568000.0,4,1,2790.0,17476.0,1,2,3,7,98166,47.4556,-122.369,2790.0,16401.0,0,1,0,64
355000.0,2,1,1760.0,4600.0,1,0,4,7,98126,47.5654,-122.37200000000001,1150.0,4800.0,0,1,0,94
640000.0,4,1,2100.0,3000.0,1,0,4,7,98103,47.6721,-122.329,1690.0,4000.0,0,1,0,109
270000.0,4,1,1430.0,5909.0,1,0,3,6,98155,47.7623,-122.31299999999999,1460.0,8433.0,0,1,0,73
559950.0,5,3,2450.0,8193.0,2,0,3,9,98028,47.7721,-122.241,2310.0,8193.0,0,0,0,15
515000.0,4,3,1820.0,8261.0,1,0,3,7,98034,47.7197,-122.219,1920.0,7961.0,0,1,0,51
352000.0,4,1,1850.0,5712.0,1,0,3,7,98115,47.6966,-122.324,1510.0,6038.0,0,0,0,66
595888.0,3,1,1870.0,9000.0,1,0,5,9,98177,47.7203,-122.361,2030.0,8160.0,0,0,0,62
588000.0,4,2,2580.0,7344.0,2,0,3,8,98027,47.5647,-122.09,2390.0,7507.0,0,0,0,43
1050000.0,4,3,3680.0,8580.0,1,0,5,10,98136,47.5266,-122.387,2700.0,9100.0,0,1,0,61
260000.0,3,1,1750.0,7000.0,2,0,3,8,98023,47.3108,-122.346,1840.0,9305.0,0,0,0,37
1600000.0,4,3,3890.0,3600.0,2,0,3,9,98112,47.6342,-122.28200000000001,2460.0,6050.0,0,1,0,15
380000.0,2,1,1000.0,4800.0,1,0,3,6,98117,47.6926,-122.36200000000001,1000.0,4800.0,0,0,0,68
802000.0,2,2,2210.0,6327.0,1,0,3,8,98053,47.7114,-122.03,2170.0,6327.0,0,0,0,17
1330000.0,4,3,2850.0,4800.0,2,0,5,10,98112,47.6292,-122.31200000000001,2850.0,4800.0,0,0,0,115
710000.0,4,2,2460.0,3600.0,2,0,3,8,98122,47.6093,-122.29700000000001,1890.0,3600.0,0,1,1,13
600000.0,3,2,2630.0,77972.0,2,0,3,9,98019,47.745,-121.916,2250.0,75794.0,0,0,0,16
707900.0,3,1,1750.0,5355.0,2,0,4,7,98115,47.6792,-122.31,2240.0,4590.0,0,0,0,91
179950.0,2,1,1100.0,7323.0,1,0,3,7,98023,47.2874,-122.37,1410.0,7227.0,0,1,0,38
683000.0,4,2,2620.0,10489.0,2,0,3,9,98052,47.6732,-122.14299999999999,2430.0,7701.0,0,0,0,30
222400.0,3,2,1200.0,9566.0,1,0,3,7,98001,47.2649,-122.25200000000001,1590.0,9518.0,0,0,0,25
517000.0,2,1,1920.0,3408.0,1,0,4,7,98122,47.6118,-122.29899999999999,1130.0,3408.0,0,1,0,108
410000.0,3,2,1690.0,5763.0,1,0,5,7,98011,47.7336,-122.20200000000001,1560.0,7518.0,0,1,0,35
480000.0,3,1,1680.0,2552.0,1,0,4,7,98117,47.6848,-122.391,1220.0,3880.0,0,1,0,68
430000.0,3,1,3440.0,10428.0,1,0,5,8,98058,47.449,-122.12799999999999,2160.0,8400.0,0,0,0,46
439950.0,5,1,2190.0,7500.0,1,0,3,7,98133,47.7766,-122.355,1790.0,8820.0,0,1,0,41
797500.0,4,2,3270.0,8223.0,2,0,3,10,98075,47.6018,-122.073,3460.0,8872.0,0,0,0,22
379000.0,4,1,1280.0,5460.0,1,0,5,7,98118,47.5348,-122.26799999999999,1470.0,5934.0,0,1,0,100
575000.0,1,1,1310.0,8667.0,1,0,1,6,98122,47.6059,-122.31299999999999,1130.0,4800.0,0,0,0,102
247500.0,3,1,1660.0,11060.0,1,0,4,7,98003,47.3311,-122.32600000000001,1890.0,11060.0,0,1,0,58
385000.0,4,2,2700.0,37011.0,2,0,3,9,98042,47.3496,-122.088,2700.0,37457.0,0,0,0,36
423000.0,4,1,1940.0,6909.0,1,0,4,7,98133,47.7108,-122.352,1460.0,6906.0,0,1,0,79
550000.0,3,1,1520.0,5618.0,1,0,3,7,98115,47.68,-122.28399999999999,1550.0,5618.0,0,1,0,67
415000.0,4,1,1620.0,4329.0,1,0,3,7,98116,47.5728,-122.38799999999999,1220.0,5520.0,0,0,0,93
693000.0,3,2,2090.0,45535.0,1,2,5,8,98006,47.5538,-122.191,3090.0,12889.0,0,1,0,68
543000.0,2,1,1070.0,4700.0,1,0,5,7,98117,47.6887,-122.368,1370.0,4700.0,0,0,0,110
465000.0,5,1,2000.0,10246.0,1,2,3,7,98178,47.5084,-122.24600000000001,2340.0,9030.0,0,1,0,67
280000.0,3,2,1020.0,2217.0,2,0,3,7,98106,47.5343,-122.348,1060.0,1524.0,0,1,0,16
1390000.0,3,1,2400.0,6653.0,3,2,3,11,98122,47.6019,-122.29,1910.0,6653.0,0,0,0,28
665000.0,6,3,2480.0,9720.0,2,0,3,8,98007,47.6127,-122.145,2480.0,9200.0,0,0,0,48
237950.0,3,1,1310.0,7314.0,1,0,5,6,98002,47.2888,-122.221,1010.0,7314.0,0,0,0,60
440000.0,4,2,2420.0,10200.0,1,0,3,8,98034,47.72,-122.236,2240.0,9750.0,0,1,0,58
618000.0,2,1,1890.0,4700.0,1,0,4,7,98107,47.6747,-122.391,2150.0,4700.0,0,1,0,92
572000.0,3,2,1860.0,4000.0,1,0,5,7,98118,47.5539,-122.26700000000001,1180.0,4000.0,0,1,0,100
725000.0,3,1,2500.0,4774.0,1,2,3,7,98107,47.6567,-122.35799999999999,1300.0,4000.0,0,1,0,80
454000.0,3,1,1970.0,22144.0,1,0,4,7,98065,47.5234,-121.84100000000001,1970.0,13500.0,0,0,0,50
535000.0,4,1,1660.0,10656.0,1,0,4,7,98136,47.5391,-122.385,1120.0,8816.0,0,1,0,100
249000.0,3,2,1850.0,7200.0,1,0,3,7,98023,47.3063,-122.384,2140.0,7500.0,0,1,0,41
395000.0,4,2,1970.0,37026.0,1,0,4,8,98070,47.4375,-122.446,1970.0,51836.0,0,0,0,59
690000.0,3,2,1890.0,6620.0,1,3,4,8,98125,47.7016,-122.274,2590.0,7188.0,0,0,0,66
526500.0,3,1,1310.0,7236.0,1,0,4,7,98103,47.6944,-122.333,1680.0,8431.0,0,1,0,92
325000.0,4,1,1870.0,7220.0,2,0,3,7,98155,47.77,-122.319,1550.0,7592.0,0,0,0,64
495000.0,3,3,1520.0,4080.0,2,0,5,7,98144,47.571999999999996,-122.29,1320.0,4080.0,0,0,0,72
825000.0,5,3,3070.0,8474.0,2,0,3,9,98033,47.6852,-122.184,3070.0,8527.0,0,0,0,9
383000.0,3,1,1400.0,14850.0,1,0,4,7,98070,47.4471,-122.464,1350.0,14850.0,0,0,0,110
320000.0,3,1,1960.0,11931.0,1,0,3,7,98118,47.5432,-122.272,1460.0,4498.0,0,1,0,66
475000.0,3,2,2680.0,87117.0,1,0,3,7,98024,47.5646,-121.935,2580.0,87117.0,0,1,0,31
275000.0,3,2,2030.0,6326.0,2,0,3,7,98038,47.3491,-122.029,1810.0,6825.0,0,0,0,27
1150000.0,2,2,2320.0,9300.0,1,4,5,9,98115,47.681000000000004,-122.273,2790.0,9300.0,0,1,0,83
455000.0,3,1,1760.0,11371.0,1,0,5,8,98155,47.7616,-122.273,2220.0,19884.0,0,0,0,61
262000.0,5,1,1870.0,7800.0,1,0,3,7,98168,47.5127,-122.321,1740.0,7808.0,0,1,0,58
390000.0,4,1,1280.0,4840.0,1,0,3,7,98136,47.5477,-122.395,1360.0,4840.0,0,1,0,70
300000.0,3,2,1730.0,10030.0,1,0,4,8,98023,47.3108,-122.345,2090.0,8823.0,0,0,0,35
746300.0,3,1,2060.0,5721.0,1,2,3,9,98136,47.5268,-122.38799999999999,2060.0,8124.0,0,1,0,56
267000.0,3,1,1030.0,8223.0,1,0,4,7,98148,47.4282,-122.331,1460.0,9463.0,0,0,0,68
525000.0,3,2,1720.0,7950.0,1,0,4,7,98034,47.7178,-122.16799999999999,1790.0,7030.0,0,0,0,48
570000.0,3,1,1210.0,7350.0,1,0,3,7,98033,47.7,-122.17200000000001,1610.0,7313.0,0,0,0,43
360000.0,4,2,2620.0,8100.0,1,0,4,7,98166,47.4564,-122.351,1650.0,8100.0,0,1,0,56
1050000.0,3,1,1860.0,44431.0,1,0,4,6,98074,47.6057,-122.038,2000.0,44431.0,0,0,0,73
699950.0,3,2,2510.0,4106.0,2,0,3,9,98029,47.5494,-121.994,2470.0,4106.0,0,0,0,17
375000.0,4,2,2040.0,109336.0,1,0,4,8,98038,47.4193,-121.958,2370.0,133729.0,0,0,0,47
625000.0,4,1,2410.0,6770.0,1,0,4,7,98103,47.6946,-122.336,1440.0,6770.0,0,1,0,96
464050.0,2,1,780.0,2750.0,1,0,4,7,98116,47.5842,-122.38799999999999,1320.0,4440.0,0,0,0,92
470000.0,5,2,2210.0,9655.0,1,0,3,8,98011,47.7698,-122.22200000000001,2080.0,8633.0,0,1,0,44
330000.0,4,2,1590.0,9100.0,1,0,3,7,98058,47.4465,-122.156,1670.0,9100.0,0,1,0,53
537000.0,4,1,2230.0,7957.0,1,0,4,7,98008,47.5859,-122.12200000000001,2230.0,8040.0,0,0,0,53
250000.0,3,2,1560.0,32137.0,1,0,5,7,98092,47.3197,-122.117,1470.0,29150.0,0,1,0,44
835000.0,4,2,2950.0,48351.0,2,0,3,10,98075,47.5938,-122.04799999999999,2870.0,34417.0,0,0,0,34
770000.0,4,1,1480.0,3750.0,1,0,4,7,98103,47.6737,-122.354,1570.0,3750.0,0,0,0,108
650000.0,4,2,2850.0,4497.0,1,1,3,7,98144,47.5876,-122.292,2450.0,6000.0,0,1,0,110
335000.0,3,1,2390.0,30409.0,1,0,3,7,98168,47.4789,-122.296,1750.0,13500.0,0,1,0,67
350000.0,3,1,1740.0,29597.0,1,0,4,7,98059,47.481,-122.115,1560.0,20741.0,0,0,0,55
415000.0,5,2,2060.0,8906.0,1,0,4,7,98118,47.5358,-122.289,1840.0,8906.0,0,1,0,42
788000.0,4,2,2680.0,8778.0,2,0,4,8,98006,47.5516,-122.161,2680.0,10020.0,0,0,0,43
640000.0,4,2,3150.0,7379.0,1,0,4,7,98115,47.6968,-122.3,1990.0,7379.0,0,1,0,105
388000.0,4,2,2440.0,7155.0,2,0,3,8,98058,47.4501,-122.126,2450.0,8109.0,0,0,0,27
360000.0,6,1,2230.0,10080.0,1,0,3,7,98034,47.7089,-122.20100000000001,2110.0,8475.0,0,1,0,51
692500.0,6,1,2230.0,10080.0,1,0,3,7,98034,47.7089,-122.20100000000001,2110.0,8475.0,0,1,0,51
425000.0,4,1,1600.0,6180.0,1,0,3,6,98118,47.5681,-122.285,1410.0,6180.0,0,0,0,74
645000.0,4,1,1600.0,6180.0,1,0,3,6,98118,47.5681,-122.285,1410.0,6180.0,0,0,0,74
340000.0,3,1,1580.0,8308.0,1,0,3,7,98146,47.5075,-122.37899999999999,1200.0,8308.0,0,0,0,72
713000.0,4,3,2840.0,54400.0,1,0,4,8,98053,47.6707,-122.045,2550.0,43560.0,0,0,0,36
430000.0,3,2,2550.0,11160.0,2,0,3,8,98155,47.7351,-122.323,1020.0,7440.0,0,0,0,26
280000.0,3,2,1700.0,7210.0,1,0,4,7,98003,47.3546,-122.318,2070.0,7300.0,0,1,0,46
215000.0,3,2,1470.0,2052.0,1,0,3,7,98003,47.3084,-122.331,1390.0,2052.0,0,0,0,34
